country,iso3,location,source_age_group,target_age_group,contacts_per_day,source,source_type
Sweden,SWE,other,child_5_9y,infant_3_11m,0.044763,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,child_5_9y,child_1_4y,0.245378,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,child_5_9y,child_5_9y,1.22257,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,child_5_9y,adolescent_10_17y,0.613116,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,child_5_9y,young_adult_18_39y,0.837952,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,child_5_9y,middle_adult_40_64y,0.665035,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,child_5_9y,elderly_65plus,0.2192,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,infant_0_2m,0.003167,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,infant_3_11m,0.015836,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,child_1_4y,0.086812,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,child_5_9y,0.374959,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,adolescent_10_17y,2.331764,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,young_adult_18_39y,1.614863,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,middle_adult_40_64y,0.767776,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,adolescent_10_17y,elderly_65plus,0.21962,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,infant_0_2m,0.005763,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,infant_3_11m,0.028814,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,child_1_4y,0.157949,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,child_5_9y,0.174232,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,adolescent_10_17y,0.549039,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,young_adult_18_39y,2.944524,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,middle_adult_40_64y,1.576046,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,young_adult_18_39y,elderly_65plus,0.455654,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,infant_0_2m,0.003523,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,infant_3_11m,0.017616,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,child_1_4y,0.096566,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,child_5_9y,0.126445,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,adolescent_10_17y,0.2387,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,young_adult_18_39y,1.441183,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,middle_adult_40_64y,1.876955,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,middle_adult_40_64y,elderly_65plus,0.699968,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,infant_0_2m,0.00178,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,infant_3_11m,0.008898,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,child_1_4y,0.048777,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,child_5_9y,0.061614,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,adolescent_10_17y,0.100942,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,young_adult_18_39y,0.615984,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,middle_adult_40_64y,1.034813,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Sweden,SWE,other,elderly_65plus,elderly_65plus,0.995046,Prem/contactdata 2020 other matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,infant_0_2m,0.073607,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,infant_3_11m,0.368034,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,child_1_4y,1.794829,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,child_5_9y,1.251406,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,adolescent_10_17y,0.846997,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,young_adult_18_39y,3.858045,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,middle_adult_40_64y,2.701033,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_0_2m,elderly_65plus,0.917783,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,infant_0_2m,0.073607,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,infant_3_11m,0.368034,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,child_1_4y,1.794829,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,child_5_9y,1.251406,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,adolescent_10_17y,0.846997,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,young_adult_18_39y,3.858045,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,middle_adult_40_64y,2.701033,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,infant_3_11m,elderly_65plus,0.917783,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,infant_0_2m,0.073607,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,infant_3_11m,0.368034,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,child_1_4y,1.794829,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,child_5_9y,1.251406,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,adolescent_10_17y,0.846997,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,young_adult_18_39y,3.858045,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,middle_adult_40_64y,2.701033,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_1_4y,elderly_65plus,0.917783,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,infant_0_2m,0.038038,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,infant_3_11m,0.190192,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,child_1_4y,0.927529,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,child_5_9y,5.72901,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,adolescent_10_17y,2.179075,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,young_adult_18_39y,3.61201,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,middle_adult_40_64y,2.938876,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,child_5_9y,elderly_65plus,0.98172,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,infant_0_2m,0.014816,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,infant_3_11m,0.074082,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,child_1_4y,0.361283,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,child_5_9y,1.254034,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,adolescent_10_17y,9.94308,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,young_adult_18_39y,5.455443,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,middle_adult_40_64y,3.390576,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,adolescent_10_17y,elderly_65plus,0.935089,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,infant_0_2m,0.022974,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,infant_3_11m,0.114872,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,child_1_4y,0.560206,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,child_5_9y,0.70762,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,adolescent_10_17y,1.857137,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,young_adult_18_39y,7.090566,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,middle_adult_40_64y,4.41924,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,young_adult_18_39y,elderly_65plus,1.054901,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,infant_0_2m,0.015347,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,infant_3_11m,0.076735,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,child_1_4y,0.374221,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,child_5_9y,0.549352,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,adolescent_10_17y,1.1013,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,young_adult_18_39y,4.216635,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,middle_adult_40_64y,5.241673,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,middle_adult_40_64y,elderly_65plus,1.442696,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,elderly_65plus,infant_0_2m,0.009047,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,elderly_65plus,infant_3_11m,0.045236,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,elderly_65plus,child_1_4y,0.220606,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,all,elderly_65plus,child_5_9y,0.318373,Prem/contactdata 2020 all matrix aggregated with WPP age weights and reciprocity balanced,derived
